genus,sp,subsp,state,federal_status,state_status,notes,state_source
Tuctoria,mucronata,NA,California,Endangered,NA,NA,NA
Tulotoma,magnifica,NA,Alabama,Threatened,NA,NA,NA
Tulotoma,magnifica,NA,Alabama,NA,Critically imperiled,State protected,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tumamoca,macdougalii,NA,Arizona,NA,Vulnerable,NA,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
Tychobythinus,jonesi,NA,Alabama,NA,State unranked,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tympanuchus,cupido,NA,Maryland,NA,Endangered/Extirpated,Believed to be extirpated,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
Tympanuchus,cupido,attwateri,Texas,Endangered,NA,NA,NA
Tympanuchus,cupido,pinnatus,Wisconsin,NA,Threatened,NA,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
Tympanuchus,cupido,NA,North Dakota,NA,Need for conservation; little support,NA,http://www.mendeley.com/c/5144556444/g/2058663/north-dakota-species-of-convervation-priority/
Tympanuchus,cupido,attwateri,Texas,NA,Endangered,NA,http://www.mendeley.com/c/5144559874/g/2058663/texas-federalstate-threatened-and-endangered-species/
Tympanuchus,pallidicinctus,NA,Colorado,NA,Threatened,NA,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
Tympanuchus,phasianellus,jamesii,Colorado,NA,Endangered,NA,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
Tympanuchus,phasianellus,columbianus,Colorado,NA,Special Concern,NA,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
Tympanuchus,phasianellus,NA,North Dakota,NA,Need for conservation; little support,NA,http://www.mendeley.com/c/5144556444/g/2058663/north-dakota-species-of-convervation-priority/
Tympanuchus,phasianellus,NA,Washington,NA,Threatened,NA,http://www.mendeley.com/c/5144569454/g/2058663/washington-state-species-of-concern-lists/
Typhlichthys,subterraneus,NA,Georgia,NA,Endangered,NA,http://www.mendeley.com/c/5144545934/g/2058663/protected-species-lists-of-georgia/
Typhlichthys,subterraneus,NA,Alabama,NA,Rare or uncommon,State protected,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Typhlomolge,rathbuni,NA,Texas,Endangered,NA,NA,NA
Typhlotriton,spelaeus,NA,Kansas,NA,Endangered,NA,http://www.mendeley.com/c/5144552094/g/2058663/kensas-threatened--endangered-species/
Tyrannochthonius,aladdinensis,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,aralu,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,archeri,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,attenuatus,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,avernicolus,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,barri,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,binoculatus,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,chamberlini,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,charon,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,diabolus,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,erebicus,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,felix,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,gnomus,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,halopotamus,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,infernalis,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,jonesi,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,nergal,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,orpheus,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,osiris,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,parvus,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,pecki,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,pholeter,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,pluto,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,satan,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,sheltae,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,skeletonis,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,stygius,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,tartarus,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,tenuis,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannochthonius,torodei,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannus,crassirostris,NA,Arizona,NA,Imperiled,NA,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
Tyrannus,crassirostris,NA,New Mexico,NA,Endangered,NA,http://www.mendeley.com/c/5137922484/g/2058663/new-mexico-state-designated-species-status/
Tyrannus,dominicensis,NA,Alabama,NA,Imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannus,forficatus,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyrannus,melancholicus,NA,Arizona,NA,Vulnerable,NA,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
Tyto,alba,NA,Maryland,NA,NA,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
Tyto,alba,NA,Wisconsin,NA,Endangered,NA,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
Tyto,alba,NA,Alabama,NA,Rare or uncommon,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Tyto,alba,NA,Massachusetts,NA,Special Concern,NA,http://www.mendeley.com/c/5093609242/g/2058663/natural-heritage---massachusetts-list-of-endangered-threatened-and-special-concern-species/
Tyto,alba,NA,Tennessee,NA,in need of management,NA,https://www.zotero.org/groups/178496/items/itemKey/ISP6CBBN/q/introduction%20to%20the
Uma,inornata,NA,California,Threatened,NA,NA,NA
Uma,inornata,NA,California,NA,Endangered,NA,http://www.mendeley.com/c/5090133942/g/2058663/ca-species-status-list/
Uma,rufopunctata,NA,Arizona,NA,Imperiled,NA,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
Uma,scoparia,NA,Arizona,NA,Critically Imperiled,NA,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
Uniomerus,caroliniana,NA,Alabama,NA,Rare or uncommon,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Uniomerus,declivis,NA,Alabama,NA,Rare or uncommon,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Uniomerus,tetralasmus,NA,Alabama,NA,Apparently secure,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Urera,kaalae,NA,Hawaii,Endangered,NA,NA,NA
Uria,aalge,NA,Washington,NA,Candidate,NA,http://www.mendeley.com/c/5144569454/g/2058663/washington-state-species-of-concern-lists/
Urocitellus,townsendii,townsendii,Washington,NA,Candidate,NA,http://www.mendeley.com/c/5144569454/g/2058663/washington-state-species-of-concern-lists/
Urocitellus,washingtoni,NA,Washington,NA,Candidate,NA,http://www.mendeley.com/c/5144569454/g/2058663/washington-state-species-of-concern-lists/
Urocyon,littoralis,NA,California,NA,Threatened,NA,http://www.mendeley.com/c/5090133942/g/2058663/ca-species-status-list/
Urocyon,littoralis,littoralis,California,NA,Threatened,NA,http://www.mendeley.com/c/5090133942/g/2058663/ca-species-status-list/
Urocyon,littoralis,santarosa,California,NA,Threatened,NA,http://www.mendeley.com/c/5090133942/g/2058663/ca-species-status-list/
Urocyon,littoralis,santacruzae,California,NA,Threatened,NA,http://www.mendeley.com/c/5090133942/g/2058663/ca-species-status-list/
Urocyon,littoralis,catalinae,California,NA,Threatened,NA,http://www.mendeley.com/c/5090133942/g/2058663/ca-species-status-list/
Urocyon,littoralis,littoralis,California,Endangered,NA,NA,NA
Urocyon,littoralis,catalinae,California,Endangered,NA,NA,NA
Urocyon,littoralis,santacruzae,California,Endangered,NA,NA,NA
Urocyon,littoralis,santarosae,California,Endangered,NA,NA,NA
Ursus,americanus,luteolus,Louisiana,Threatened,NA,NA,NA
Ursus,americanus,luteolus,Texas,Threatened,NA,NA,NA
Ursus,americanus,NA,Alabama,NA,Imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Ursus,americanus,floridanus,Florida,NA,Threatened,NA,http://www.mendeley.com/c/5092052772/g/2058663/florida-species-status-state-listed/
Ursus,americanus,luteolus,Mississippi,Threatened,NA,NA,NA
Ursus,americanus,NA,Texas,NA,Threatened,NA,http://www.mendeley.com/c/5144559874/g/2058663/texas-federalstate-threatened-and-endangered-species/
Ursus,americanus,luteolus,Texas,NA,Threatened,NA,http://www.mendeley.com/c/5144559874/g/2058663/texas-federalstate-threatened-and-endangered-species/
Ursus,americanus,floridanus,Florida,NA,Threatened,NA,http://www.mendeley.com/c/5605595424/g/2058663/2012-dwp-listed-vertebrates/
Ursus,arctos,NA,Montana,NA,Threatened,NA,http://www.mendeley.com/c/5147076304/g/2058663/montana-species-of-interest/
Ursus,arctos,horribilis,Oregon,Threatened,NA,lower 48 States except where listed as an experimental population or delisted,NA
Ursus,arctos,horribilis,Utah,Threatened,NA,lower 48 except where listed as an experimental population or delisted,NA
Ursus,arctos,horribilis,Washington,Threatened,NA,lower 48 except where listed as an experimental population or delisted,NA
Ursus,arctos,horribilis,Wyoming,Threatened,NA,lower 48 States except where listed as an experimental population or delisted,NA
Ursus,arctos,horribilis,Arizona,Threatened,NA,lower 48 States except where listed as an experimental population or delisted,NA
Ursus,arctos,NA,Arizona,NA,Presumed extinct,NA,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
Ursus,arctos,horribilis,Arizona,NA,Presumed extinct,NA,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
Ursus,arctos,horribilis,California,Threatened,NA,horribilis,NA
Ursus,arctos,horribilis,Colorado,Threatened,NA,except where listed as an experimental population or delisted,NA
Ursus,arctos,NA,Colorado,NA,Endangered,NA,http://www.mendeley.com/c/5091918642/g/2058663/colorado-species-status-state-listing/
Ursus,arctos,horribilis,Idaho,Threatened,NA,lower 48 States except where listed as an experimental population or delisted,NA
Ursus,arctos,horribilis,Montana,Threatened,NA,lower 48 States except where listed as an experimental population or delisted,NA
Ursus,arctos,horribilis,Nevada,Threatened,NA,lower 48 States except where listed as an experimental population or delisted,NA
Ursus,arctos,horribilis,New Mexico,Threatened,NA,lower 48 States except where listed as an experimental population or delisted,NA
Ursus,arctos,NA,Washington,NA,Endangered,NA,http://www.mendeley.com/c/5144569454/g/2058663/washington-state-species-of-concern-lists/
Ursus,maritimus,NA,Alaska,Threatened,NA,NA,NA
Utricularia,floridana,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Utricularia,inflata,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Utricularia,olivacea,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Utricularia,resupinata,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Utricularia,resupinata,NA,Massachusetts,NA,Threatened,NA,http://www.mendeley.com/c/5093609242/g/2058663/natural-heritage---massachusetts-list-of-endangered-threatened-and-special-concern-species/
Utricularia,subulata,NA,Massachusetts,NA,Special Concern,NA,http://www.mendeley.com/c/5093609242/g/2058663/natural-heritage---massachusetts-list-of-endangered-threatened-and-special-concern-species/
Utterbackia,imbecillis,NA,Alabama,NA,Demonstrably secure,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Utterbackia,imbecillis,NA,Maryland,NA,NA,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
Utterbackia,imbecillis,NA,New Mexico,NA,Endangered,NA,http://www.mendeley.com/c/5137922484/g/2058663/new-mexico-state-designated-species-status/
Utterbackia,peggyae,NA,Alabama,NA,Imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Uvularia,floridana,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Vaccinium,vitis-idaea,minus,Massachusetts,NA,Endangered,NA,http://www.mendeley.com/c/5093609242/g/2058663/natural-heritage---massachusetts-list-of-endangered-threatened-and-special-concern-species/
Valeriana,pauciflora,NA,Alabama,NA,Critically imperiled,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Valeriana,sitchensis,NA,Wisconsin,NA,Threatened,NA,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
Valvata,bicarinata,NA,Alabama,NA,Rare or uncommon,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Valvata,sincera,NA,Massachusetts,NA,Endangered,NA,http://www.mendeley.com/c/5093609242/g/2058663/natural-heritage---massachusetts-list-of-endangered-threatened-and-special-concern-species/
Vauquelinia,californica,pauciflora,Arizona,NA,Critically Imperiled,NA,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
Vauquelinia,californica,sonorensis,Arizona,NA,Critically Imperiled,NA,http://www.mendeley.com/c/5091872772/g/2058663/arizona-species-status-state-rankings/
Ventridens,acerra,NA,Alabama,NA,State unranked,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Ventridens,cerinoideus,NA,Alabama,NA,State unranked,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Ventridens,collisella,NA,Alabama,NA,State unranked,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Ventridens,lasmodon,NA,Alabama,NA,State unranked,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Ventridens,lawae,NA,Alabama,NA,State unranked,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Ventridens,monodon,NA,Alabama,NA,State unranked,NA,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Venustaconcha,ellipsiformis,NA,Kansas,NA,Endangered,NA,http://www.mendeley.com/c/5144552094/g/2058663/kensas-threatened--endangered-species/
Venustaconcha,ellipsiformis,NA,Wisconsin,NA,Threatened,NA,http://www.mendeley.com/c/5144553034/g/2058663/wisconsin-endangered-and-threatened-species-laws--list/
Veratrum,woodii,NA,Georgia,NA,Rare,NA,http://www.mendeley.com/c/5144545934/g/2058663/protected-species-lists-of-georgia/
Verbena,californica,NA,California,Threatened,NA,NA,NA
Verbena,simplex,NA,Massachusetts,NA,Endangered,NA,http://www.mendeley.com/c/5093609242/g/2058663/natural-heritage---massachusetts-list-of-endangered-threatened-and-special-concern-species/
Verbesina,dissita,NA,California,Threatened,NA,NA,NA
Vermivora,bachmanii,NA,North Carolina,Endangered,NA,NA,NA
Vermivora,bachmanii,NA,South Carolina,Endangered,NA,NA,NA
Vermivora,bachmanii,NA,Tennessee,Endangered,NA,NA,NA
Vermivora,bachmanii,NA,Alabama,Endangered,NA,NA,NA
Vermivora,bachmanii,NA,Alabama,NA,Presumed extirpated,State protected,http://www.mendeley.com/c/5091667202/g/2058663/alabama-species-status-state-listing/
Vermivora,bachmanii,NA,Florida,Endangered,NA,NA,NA
Vermivora,bachmanii,NA,Georgia,Endangered,NA,NA,NA
Vermivora,bachmanii,NA,Virginia,NA,Endangered,NA,http://www.mendeley.com/c/5144547734/g/2058663/special-legal-status-faunal-species-in-virginia/
Vermivora,chrysoptera,NA,Maryland,NA,NA,Rare to uncommon,http://www.mendeley.com/c/5144550554/g/2058663/endangered-animals-of-maryland/
